lead_id,owner,source,created_at,appt_set,appt_show,qualified,proposal,closed_won,deal_size,cycle_days,tasks_overdue,last_touch_days
952,Jordan,Retail,2025-01-20 18:00:00,0,0,0,0,0,0.0,21,0,9
953,Taylor,Retail,2025-03-07 12:00:00,1,0,0,0,0,0.0,8,1,15
954,Jordan,Retail,2025-02-11 18:00:00,0,0,0,0,0,0.0,12,1,18
955,Alex,Referral,2025-02-23 09:00:00,1,1,1,1,1,3329.0,8,0,11
956,Taylor,Referral,2025-03-26 19:00:00,1,1,1,1,0,0.0,24,1,1
957,Matt,Outbound,2025-02-16 21:00:00,1,0,0,0,0,0.0,20,1,18
958,Jordan,Inbound,2025-03-08 01:00:00,1,0,0,0,0,0.0,16,1,14
959,Jordan,Inbound,2025-01-09 19:00:00,1,1,1,0,0,0.0,18,2,18
960,Jordan,Inbound,2025-01-20 08:00:00,0,0,0,0,0,0.0,22,0,12
961,Taylor,Inbound,2025-03-27 05:00:00,0,0,0,0,0,0.0,5,2,19
962,Jordan,Retail,2025-03-19 08:00:00,0,0,0,0,0,0.0,7,0,18
963,Taylor,Retail,2025-03-01 02:00:00,1,1,1,1,0,0.0,2,1,4
964,Matt,Retail,2025-02-04 00:00:00,0,0,0,0,0,0.0,13,1,3
965,Sam,Events,2025-01-18 23:00:00,1,1,1,0,0,0.0,13,0,3
966,Jordan,Inbound,2025-03-18 15:00:00,1,1,1,1,0,0.0,2,1,16
967,Alex,Events,2025-03-12 16:00:00,1,1,1,0,0,0.0,17,1,5
968,Alex,Retail,2025-01-22 18:00:00,1,1,1,1,0,0.0,2,0,9
969,Sam,Inbound,2025-02-23 02:00:00,0,0,0,0,0,0.0,20,0,16
970,Sam,Retail,2025-02-25 16:00:00,1,1,1,0,0,0.0,18,0,9
971,Sam,Retail,2025-02-12 23:00:00,1,0,0,0,0,0.0,20,2,1
972,Matt,Retail,2025-03-25 09:00:00,0,0,0,0,0,0.0,4,0,7
973,Jordan,Retail,2025-01-12 04:00:00,1,1,1,1,0,0.0,22,0,1
974,Taylor,Referral,2025-01-24 05:00:00,0,0,0,0,0,0.0,14,0,8
975,Matt,Retail,2025-01-09 13:00:00,1,1,1,0,0,0.0,21,1,15
976,Jordan,Inbound,2025-03-04 08:00:00,0,0,0,0,0,0.0,18,0,10
977,Jordan,Inbound,2025-02-27 23:00:00,0,0,0,0,0,0.0,17,0,14
978,Taylor,Retail,2025-03-30 20:00:00,0,0,0,0,0,0.0,2,0,2
979,Alex,Inbound,2025-02-18 19:00:00,0,0,0,0,0,0.0,17,1,15
980,Jordan,Retail,2025-01-14 13:00:00,0,0,0,0,0,0.0,12,1,8
981,Sam,Events,2025-02-10 13:00:00,0,0,0,0,0,0.0,21,1,6
982,Matt,Outbound,2025-01-08 22:00:00,1,1,1,1,1,3603.0,27,1,13
983,Taylor,Outbound,2025-03-02 09:00:00,1,1,1,0,0,0.0,3,0,2
984,Taylor,Inbound,2025-03-02 16:00:00,0,0,0,0,0,0.0,22,1,10
985,Sam,Retail,2025-03-19 04:00:00,1,1,1,0,0,0.0,3,0,8
986,Sam,Referral,2025-01-31 13:00:00,1,1,1,1,1,2622.0,43,0,3
987,Sam,Retail,2025-01-28 21:00:00,1,1,1,1,0,0.0,6,0,19
988,Sam,Retail,2025-01-07 09:00:00,1,1,1,1,0,0.0,24,2,7
989,Taylor,Retail,2025-02-07 08:00:00,1,0,0,0,0,0.0,5,2,0
990,Jordan,Outbound,2025-02-12 18:00:00,0,0,0,0,0,0.0,21,0,9
991,Jordan,Inbound,2025-03-09 21:00:00,0,0,0,0,0,0.0,7,0,20
992,Sam,Outbound,2025-03-09 20:00:00,0,0,0,0,0,0.0,16,3,14
993,Matt,Outbound,2025-01-13 14:00:00,1,1,0,0,0,0.0,4,0,13
994,Taylor,Retail,2025-01-26 15:00:00,1,1,1,0,0,0.0,11,1,18
995,Sam,Referral,2025-02-16 00:00:00,0,0,0,0,0,0.0,16,1,1
996,Sam,Retail,2025-01-31 03:00:00,1,1,1,1,1,3638.0,27,0,11
997,Alex,Inbound,2025-01-03 07:00:00,0,0,0,0,0,0.0,22,2,6
998,Alex,Retail,2025-03-18 02:00:00,1,1,1,0,0,0.0,20,0,14
999,Jordan,Events,2025-03-07 19:00:00,0,0,0,0,0,0.0,13,0,17
1000,Sam,Retail,2025-02-16 19:00:00,1,1,1,0,0,0.0,8,1,1
